,state,week_of_year,pop_count_2019,percent_age65over,percent_female,percent_white,percent_black,cases_cum,cases_cum_rate_100K,cases_count_pos,cases_rate_100K
404,District of Columbia,48,705749,12.375929686049856,52.57364870513454,45.99099679914531,45.97725253595825,145644,20636.798635208834,1297.0,183.7763850887497
405,Florida,4,21477737,20.93952915058043,51.12587513293416,77.27719172648403,16.917587732823062,0,0.0,0.0,0.0
406,Florida,5,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,0,0.0,0.0,0.0
407,Florida,6,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,0,0.0,0.0,0.0
408,Florida,7,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,0,0.0,0.0,0.0
409,Florida,8,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,0,0.0,0.0,0.0
410,Florida,9,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,2,0.009311968015997216,2.0,0.009311968015997216
411,Florida,10,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,44,0.20486329635193876,11.0,0.05121582408798469
412,Florida,11,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,358,1.6668422748635017,96.0,0.44697446476786634
413,Florida,12,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,3439,16.011929003507213,891.0,4.14848175112676
414,Florida,13,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,19317,89.93964308250911,3943.0,18.35854494353851
415,Florida,14,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,63345,294.9333069866718,7399.0,34.44962567518171
416,Florida,15,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,117662,547.8323903491323,7513.0,34.98040785209354
417,Florida,16,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,165024,768.3491049359623,6451.0,30.035752835599023
418,Florida,17,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,205728,957.8662779975376,5214.0,24.27630061770474
419,Florida,18,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,238081,1108.5013286083167,4550.0,21.184727236393666
420,Florida,19,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,270906,1261.334003670871,4518.0,21.03573574813771
421,Florida,20,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,302998,1410.753842455562,4992.0,23.242672167929047
422,Florida,21,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,339921,1582.666739982895,5279.0,24.578939578224652
423,Florida,22,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,375948,1750.4078758390606,5296.0,24.65809130636063
424,Florida,23,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,421352,1961.8081737382295,7775.0,36.20027566218918
425,Florida,24,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,487379,2269.2288298343537,11630.0,54.14909401302381
426,Florida,25,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,606860,2825.5304550940355,21723.0,101.14194060575377
427,Florida,26,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,823276,3833.159890169062,43784.0,203.85760380621105
428,Florida,27,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,1195579,5566.596704298968,59036.0,274.87067189620586
429,Florida,28,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,1645159,7659.833994614982,69700.0,324.522085357503
430,Florida,29,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,2206450,10273.195914448528,80236.0,373.5775328657763
431,Florida,30,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,2740337,12758.965248526882,73808.0,343.6488676623612
432,Florida,31,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,3225016,15015.622921539638,63277.0,294.6167000741279
433,Florida,32,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,3579744,16667.230816728967,45674.0,212.6574135813284
434,Florida,33,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,3894073,18130.74161397916,40610.0,189.07951056482344
435,Florida,34,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4120073,19182.99399978685,27155.0,126.43324573720218
436,Florida,35,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4285383,19952.6747161491,21015.0,97.84550392809075
437,Florida,36,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4455419,20744.359612933153,24845.0,115.67792267872542
438,Florida,37,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4589130,21366.915890626653,17563.0,81.77304713247955
439,Florida,38,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4722824,21989.393016592017,19760.0,92.00224399805249
440,Florida,39,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4851964,22590.66679138496,16810.0,78.2670911744566
441,Florida,40,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,4964328,23113.831778459713,15895.0,74.00686580713787
442,Florida,41,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,5078996,23647.724152688897,18032.0,83.9567036322309
443,Florida,42,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,5217275,24291.54896533094,20529.0,95.58269570020343
444,Florida,43,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,5374351,25022.892309371327,23616.0,109.95571833289513
445,Florida,44,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,5563493,25903.5344366122,28776.0,133.98059581416794
446,Florida,45,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,5790809,26961.91409737441,36485.0,169.8735765318292
447,Florida,46,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,6052419,28179.966073706928,41304.0,192.3107634663745
448,Florida,47,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,6400371,29800.02502125806,53213.0,247.75887701762994
449,Florida,48,21477737,20.93952915058043,51.125875132934155,77.27719172648403,16.917587732823062,6778318,31559.740209129108,54246.0,252.56850849789248
450,Georgia,4,10617423,14.287402884861985,51.39664304605741,60.19827033358283,32.57049285876621,0,0.0,0.0,0.0
451,Georgia,5,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,0,0.0,0.0,0.0
452,Georgia,6,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,0,0.0,0.0,0.0
453,Georgia,7,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,0,0.0,0.0,0.0
454,Georgia,8,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,0,0.0,0.0,0.0
455,Georgia,9,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,0,0.0,0.0,0.0
456,Georgia,10,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,29,0.27313595775547417,11.0,0.10360329432104193
457,Georgia,11,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,304,2.8632183157815225,86.0,0.8099893919645096
458,Georgia,12,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2389,22.500751830269927,523.0,4.925865720900449
459,Georgia,13,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,12249,115.36697746713115,2063.0,19.43032692584632
460,Georgia,14,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,36431,343.124692309989,4059.0,38.22961560446447
461,Georgia,15,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,74026,697.2124968554044,5519.0,51.98059830525731
462,Georgia,16,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,108556,1022.4326562104573,5516.0,51.952342861351575
463,Georgia,17,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,144899,1364.7285221658776,4840.0,45.58544950125845
464,Georgia,18,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,177889,1675.4442203159842,5159.0,48.589945036568665
465,Georgia,19,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,212311,1999.6471836904302,4649.0,43.78651957259309
466,Georgia,20,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,240898,2268.8933086682146,3687.0,34.72594056015287
467,Georgia,21,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,272110,2562.86294706352,5035.0,47.42205335513147
468,Georgia,22,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,302831,2852.2081111395864,4062.0,38.25787104837021
469,Georgia,23,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,332653,3133.086060525233,4320.0,40.68783922426374
470,Georgia,24,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,366814,3454.8308002798794,5503.0,51.82990260442671
471,Georgia,25,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,408343,3845.9709102670204,6619.0,62.34092773736151
472,Georgia,26,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,474776,4471.668878597001,11307.0,106.4947680807292
473,Georgia,27,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,576320,5428.0591439184445,16689.0,157.18503444762445
474,Georgia,28,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,698513,6578.931629643088,18900.0,178.00929660615384
475,Georgia,29,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,848913,7995.471217450788,22405.0,211.02107356935858
476,Georgia,30,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1004100,9457.097075250746,22682.0,213.62999288998847
477,Georgia,31,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1170769,11026.865935359268,24080.0,226.7970297500627
478,Georgia,32,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1328398,12511.491724498499,22591.0,212.77291109151437
479,Georgia,33,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1483725,13974.436169680721,20018.0,188.5391587016925
480,Georgia,34,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1610419,15167.701239745275,17237.0,162.3463622010727
481,Georgia,35,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1726794,16263.777001255392,15411.0,145.14821534377973
482,Georgia,36,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1825289,17191.4503170873,13894.0,130.86037920877789
483,Georgia,37,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1907410,17964.90542008169,11008.0,103.67864217145723
484,Georgia,38,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,1988962,18733.00140721529,11381.0,107.19173569707075
485,Georgia,39,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2059999,19402.062063459278,9225.0,86.88549001014651
486,Georgia,40,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2120602,19972.850285799108,8457.0,79.6520963702774
487,Georgia,41,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2326010,21907.481693062433,29808.0,280.7460906474198
488,Georgia,42,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2408850,22687.7086841129,12187.0,114.78303162641255
489,Georgia,43,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2487913,23432.362071286036,11571.0,108.98124714443419
490,Georgia,44,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2582227,24320.65671679465,13356.0,125.79323626834872
491,Georgia,45,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2689875,25334.537391982973,16917.0,159.33244818446056
492,Georgia,46,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2810940,26474.785830799054,18887.0,177.886856349229
493,Georgia,47,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,2953117,27813.877246861128,23450.0,220.8633865298576
494,Georgia,48,10617423,14.287402884861987,51.39664304605741,60.19827033358284,32.57049285876621,3111189,29302.6754232171,19368.0,182.41714585544912
495,Hawaii,4,1415872,18.9599059802016,49.99265470325002,25.519044094381414,2.186497084482213,0,0.0,0.0,0.0
496,Hawaii,5,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,0,0.0,0.0,0.0
497,Hawaii,6,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,0,0.0,0.0,0.0
498,Hawaii,7,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,0,0.0,0.0,0.0
499,Hawaii,8,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,0,0.0,0.0,0.0
500,Hawaii,9,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,0,0.0,0.0,0.0
501,Hawaii,10,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4,0.2825114134611038,2.0,0.1412557067305519
502,Hawaii,11,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,21,1.483184920670795,5.0,0.35313926682637975
503,Hawaii,12,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,207,14.619965646612123,49.0,3.460764814898522
504,Hawaii,13,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,814,57.49107263933463,119.0,8.404714550467839
505,Hawaii,14,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,2004,141.538218144013,194.0,13.701803552863534
506,Hawaii,15,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,3110,219.6526239660082,128.0,9.040365230755324
507,Hawaii,16,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,3761,265.6313565068029,77.0,5.438344709126248
508,Hawaii,17,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4125,291.33989513176334,25.0,1.765696334131899
509,Hawaii,18,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4248,300.0271210956923,12.0,0.8475342403833115
510,Hawaii,19,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4322,305.2535822447227,10.0,0.7062785336527596
511,Hawaii,20,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4388,309.9150205668309,9.0,0.6356506802874836
512,Hawaii,21,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4429,312.8107625548072,8.0,0.5650228269222076
513,Hawaii,22,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4459,314.92959815576546,9.0,0.6356506802874836
514,Hawaii,23,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4549,321.2861049586403,21.0,1.4831849206707952
515,Hawaii,24,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,4808,339.5787189802468,53.0,3.7432762283596257
516,Hawaii,25,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,5304,374.6101342494237,86.0,6.073995389413732
517,Hawaii,26,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,5857,413.66733716042125,81.0,5.720856122587352
518,Hawaii,27,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,6566,463.74248519640196,122.0,8.616598110563666
519,Hawaii,28,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,7774,549.0609320616553,196.0,13.843059259594089
520,Hawaii,29,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,9029,637.6988880350766,158.0,11.159200831713603
521,Hawaii,30,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,10431,736.7191384531935,301.0,21.258983862948064
522,Hawaii,31,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,13711,968.3784974912986,559.0,39.48097003118926
523,Hawaii,32,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,20514,1448.8597839352708,1256.0,88.7085838267866
524,Hawaii,33,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,29913,2112.6909777154997,1544.0,109.04940559598606
525,Hawaii,34,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,40884,2887.5491569859423,1558.0,110.03819554309996
526,Hawaii,35,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,52721,3723.571057270713,1738.0,122.75120914884963
527,Hawaii,36,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,64162,4531.624327622836,1514.0,106.9305699950278
528,Hawaii,37,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,72759,5138.811983004113,979.0,69.14466844460516
529,Hawaii,38,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,78440,5540.048817972246,726.0,51.27582154319034
530,Hawaii,39,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,83440,5893.188084798626,730.0,51.55833295665145
531,Hawaii,40,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,88600,6257.62780816345,693.0,48.94510238213624
532,Hawaii,41,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,93216,6583.645979297564,676.0,47.74442887492654
533,Hawaii,42,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,97458,6883.249333273064,550.0,38.84531935090178
534,Hawaii,43,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,101523,7170.351557202911,640.0,45.20182615377661
535,Hawaii,44,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,105438,7446.859603127966,464.0,32.771323961488044
536,Hawaii,45,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,109895,7761.647945577002,779.0,55.01909777154997
537,Hawaii,46,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,114781,8106.73563711974,553.0,39.0572029109976
538,Hawaii,47,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,118713,8384.444356552005,683.0,48.23882384848348
539,Hawaii,48,1415872,18.9599059802016,49.99265470325002,25.519044094381417,2.186497084482213,123697,8736.45357772454,623.0,44.001152646566915
540,Idaho,4,1787065,16.265216989868865,49.86595339285365,93.02207810012506,0.9146841329218579,0,0.0,0.0,0.0
541,Idaho,5,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
542,Idaho,6,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
543,Idaho,7,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
544,Idaho,8,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
545,Idaho,9,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
546,Idaho,10,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,0,0.0,0.0,0.0
547,Idaho,11,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,11,0.615534409772448,5.0,0.2797883680783855
548,Idaho,12,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,168,9.400889167433753,42.0,2.3502222918584383
549,Idaho,13,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,1239,69.33155760982393,263.0,14.716868160923081
550,Idaho,14,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,5689,318.34320519958703,790.0,44.206562156384905
551,Idaho,15,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,9298,520.2944492785657,357.0,19.97688948079673
552,Idaho,16,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,11228,628.2927593568224,215.0,12.030899827370577
553,Idaho,17,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,12794,715.9224762389729,225.0,12.590476563527348
554,Idaho,18,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,14024,784.7504147862556,164.0,9.177058472971044
555,Idaho,19,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,15236,852.5711152084563,173.0,9.680677535512139
556,Idaho,20,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,16461,921.1192653876608,189.0,10.576000313362973
557,Idaho,21,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,17842,998.3968126509109,229.0,12.814307257990059
558,Idaho,22,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,19363,1083.5084342203556,205.0,11.471323091213808
559,Idaho,23,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,21290,1191.3388712777655,298.0,16.675386737471776
560,Idaho,24,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,23154,1295.6439748973876,260.0,14.548995140076046
561,Idaho,25,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,26295,1471.4070277242295,612.0,34.24609625279439
562,Idaho,26,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,34209,1914.256056718698,1518.0,84.94374854859782
563,Idaho,27,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,47225,2642.601136500351,2256.0,126.24051167696754
564,Idaho,28,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,67034,3751.0666931532987,3172.0,177.49774070892778
565,Idaho,29,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,92625,5183.079518652092,3989.0,223.21516005293597
566,Idaho,30,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,118129,6610.22402654632,3302.0,184.7722382789658
567,Idaho,31,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,141891,7939.89026700204,3203.0,179.23242859101376
568,Idaho,32,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,164022,9178.28954179059,3332.0,186.4509684874361
569,Idaho,33,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,186854,10455.915145783729,2997.0,167.7051478261843
570,Idaho,34,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,203971,11413.742645063274,2179.0,121.9317708085604
571,Idaho,35,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,218753,12240.908976450213,2061.0,115.32876532191051
572,Idaho,36,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,232944,13035.004322730285,2019.0,112.97854303005207
573,Idaho,37,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,244983,13708.678755389425,1640.0,91.77058472971044
574,Idaho,38,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,258558,14468.30417472224,2075.0,116.11217275252999
575,Idaho,39,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,276589,15477.276987686513,2733.0,152.9323219916455
576,Idaho,40,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,299898,16781.59440199433,3463.0,193.7814237310898
577,Idaho,41,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,327156,18306.88866941046,4191.0,234.5186101233027
578,Idaho,42,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,358563,20064.35132465803,4937.0,276.2630346405978
579,Idaho,43,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,398533,22300.97953907664,6252.0,349.84737544521323
580,Idaho,44,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,441318,24695.128604723388,5928.0,331.71708919373384
581,Idaho,45,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,489785,27407.229171854407,7940.0,444.3039285084762
582,Idaho,46,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,551746,30874.422586755376,9333.0,522.2529678551143
583,Idaho,47,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,618544,34612.283268935375,9390.0,525.442555251208
584,Idaho,48,1787065,16.265216989868865,49.865953392853655,93.02207810012507,0.9146841329218579,683094,38224.351100827334,8823.0,493.7145543111191
585,Illinois,4,12671821,16.124217663743824,50.86295805472631,76.76019886960209,14.619177464706928,3,0.023674576842586396,1.0,0.007891525614195465
586,Illinois,5,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,11,0.08680678175615011,1.0,0.007891525614195465
587,Illinois,6,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,14,0.11048135859873653,0.0,0.0
588,Illinois,7,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,14,0.11048135859873653,0.0,0.0
589,Illinois,8,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,14,0.11048135859873653,0.0,0.0
590,Illinois,9,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,16,0.12626440982712744,1.0,0.007891525614195465
591,Illinois,10,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,36,0.28409492211103676,4.0,0.03156610245678186
592,Illinois,11,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,293,2.3122170049592716,87.0,0.6865627284350055
593,Illinois,12,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,3350,26.43661080755481,953.0,7.520623910328279
594,Illinois,13,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,18423,145.38557639032308,3568.0,28.156963391449423
595,Illinois,14,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,56272,444.0719293620072,6661.0,52.565452116156
596,Illinois,15,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,115230,909.3404965237435,9576.0,75.56924928153578
597,Illinois,16,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,182691,1441.7107059829837,9505.0,75.00895096292791
598,Illinois,17,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,261948,2067.169351587274,13546.0,106.89860596989178
599,Illinois,18,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,373317,2946.0406677146084,17596.0,138.85928470738344
600,Illinois,19,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,496053,3914.6149554985027,16163.0,127.55072850224131
601,Illinois,20,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,612803,4835.950570955824,16698.0,131.77269470583587
602,Illinois,21,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,723135,5706.638375021238,16181.0,127.69277596329684
603,Illinois,22,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,814146,6424.854012694781,10047.0,79.28615784582185
604,Illinois,23,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,875976,6912.787041420487,7482.0,59.04439464541047
605,Illinois,24,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,921809,7274.479334895908,5649.0,44.579228194590186
606,Illinois,25,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,953216,7522.328479860945,4435.0,34.99891609895689
607,Illinois,26,12671821,16.124217663743824,50.86295805472632,76.76019886960209,14.619177464706926,986322,7783.5853268445,4963.0,39.1656416232521
